Time	ExecuteThreadTotalCount	ExecuteThreadIdleCount	QueueLength	PendingUserRequestCount	CompletedRequestCount	HoggingThreadCount	StandbyThreadCount	Throughput	HealthState
2009-03-02 04:01:00	8	2	0	0	763760	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:02:00	8	2	0	0	764015	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:03:00	8	3	0	0	764266	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:04:00	8	3	0	0	764523	0	5	1.9900497512437811	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:05:01	8	3	0	0	764775	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:06:01	8	3	0	0	765036	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:07:01	8	3	0	0	765289	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:08:01	8	3	0	0	765542	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:09:01	8	3	0	0	765793	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:10:02	8	3	0	0	766045	0	5	6.467661691542289	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:11:02	8	3	0	0	766301	0	5	7.462686567164179	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:12:02	8	3	0	0	766553	0	5	6.467661691542289	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:13:02	8	3	0	0	766805	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:14:02	8	3	0	0	767066	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:15:00	8	3	0	0	767300	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:16:00	8	3	0	0	767562	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:17:00	8	3	0	0	767814	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:18:00	8	3	0	0	768066	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:19:00	8	3	0	0	768318	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:20:01	8	3	0	0	768571	0	5	6.467661691542289	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:21:01	8	3	0	0	768826	0	5	6.467661691542289	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:22:01	8	3	0	0	769080	0	5	6.467661691542289	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:23:01	8	3	0	0	769332	0	5	6.965174129353234	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:24:01	8	3	0	0	769584	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:25:02	8	3	0	0	769835	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:26:02	8	3	0	0	770091	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:27:02	8	3	0	0	770342	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:28:02	8	3	0	0	770595	0	5	6.965174129353234	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:29:02	8	3	0	0	770847	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:30:00	8	3	0	0	771088	0	5	6.470881035340966	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:31:00	8	3	0	0	771344	0	5	5.472636815920398	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:32:00	8	3	0	0	771597	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:33:00	8	3	0	0	771848	0	5	5.472636815920398	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:34:00	8	3	0	0	772100	0	5	6.965174129353234	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:35:01	8	3	0	0	772352	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:36:01	8	3	0	0	772608	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:37:01	8	3	0	0	772860	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:38:01	8	3	0	0	773115	0	5	5.472636815920398	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:39:01	8	3	0	0	773366	0	5	5.970149253731344	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:40:02	8	3	0	0	773618	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:41:02	8	3	0	0	773874	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:42:02	8	3	0	0	774126	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:43:02	8	3	0	0	774378	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:44:02	8	3	0	0	774631	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:45:00	8	3	0	0	774871	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:46:00	8	3	0	0	775128	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:47:00	8	3	0	0	775380	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:48:00	8	3	0	0	775632	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:49:00	8	3	0	0	775883	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:50:01	8	3	0	0	776136	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:51:01	8	3	0	0	776390	0	5	1.9900497512437811	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:52:01	8	3	0	0	776644	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:53:01	8	3	0	0	776898	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:54:01	8	3	0	0	777150	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:55:02	8	3	0	0	777402	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:56:02	8	3	0	0	777658	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:57:02	8	3	0	0	777909	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:58:02	8	3	0	0	778163	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 04:59:02	8	3	0	0	778416	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:00:00	8	3	0	0	778662	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:01:00	8	3	0	0	778916	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:02:00	8	3	0	0	779171	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:03:00	8	3	0	0	779422	0	5	3.4808552958727	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:04:00	8	3	0	0	779674	0	5	3.4808552958727	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:05:01	8	3	0	0	779926	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:06:01	8	3	0	0	780182	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:07:01	8	3	0	0	780433	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:08:01	8	3	0	0	780687	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:09:01	8	3	0	0	780940	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:10:02	8	3	0	0	781199	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:11:02	8	3	0	0	781454	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:12:02	8	3	0	0	781706	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:13:02	8	3	0	0	781957	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:14:02	8	3	0	0	782210	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:15:00	8	3	0	0	782452	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:16:00	8	3	0	0	782707	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:17:00	8	3	0	0	782961	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:18:00	8	3	0	0	783213	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:19:00	8	3	0	0	783464	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:20:01	8	3	0	0	783717	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:21:01	8	3	0	0	783971	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:22:01	8	3	0	0	784223	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:23:01	8	3	0	0	784476	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:24:01	8	3	0	0	784730	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:25:02	8	3	0	0	784981	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:26:02	8	3	0	0	785237	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:27:02	8	3	0	0	785488	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:28:02	8	3	0	0	785740	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:29:02	8	3	0	0	785992	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:30:00	8	3	0	0	786235	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:31:00	8	3	0	0	786488	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:32:00	8	3	0	0	786742	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:33:00	8	3	0	0	786995	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:34:00	8	3	0	0	787248	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:35:01	8	3	0	0	787501	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:36:01	8	3	0	0	787756	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:37:01	8	3	0	0	788007	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:38:01	8	3	0	0	788260	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:39:01	8	3	0	0	788512	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:40:02	8	3	0	0	788766	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:41:02	8	3	0	0	789021	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:42:02	8	3	0	0	789273	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:43:02	8	3	0	0	789524	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:44:02	8	3	0	0	789777	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:45:00	8	3	0	0	790019	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:46:00	8	3	0	0	790273	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:47:00	8	3	0	0	790526	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:48:00	8	3	0	0	790780	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:49:00	8	3	0	0	791031	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:50:01	8	3	0	0	791284	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:51:01	8	3	0	0	791538	0	5	3.970223325062035	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:52:01	8	3	0	0	791790	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:53:01	8	3	0	0	792042	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:54:01	8	3	0	0	792297	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:55:02	8	3	0	0	792550	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:56:02	8	3	0	0	792810	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:57:02	8	3	0	0	793061	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:58:02	8	3	0	0	793313	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 05:59:02	8	3	0	0	793565	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:00:00	8	3	0	0	793808	0	5	5.472636815920398	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:01:00	8	3	0	0	794062	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:02:00	8	3	0	0	794316	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:03:00	8	3	0	0	794567	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:04:00	8	3	0	0	794821	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:05:01	8	3	0	0	795073	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:06:01	8	3	0	0	795333	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:07:01	8	3	0	0	795586	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:08:01	8	3	0	0	795839	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:09:01	8	3	0	0	796090	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:10:02	8	3	0	0	796343	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:11:02	8	3	0	0	796600	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:12:02	8	3	0	0	796852	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:13:02	8	3	0	0	797103	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:14:02	8	3	0	0	797356	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:15:00	8	3	0	0	797597	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:16:00	8	3	0	0	797851	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:17:00	8	3	0	0	798104	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:18:00	8	3	0	0	798356	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:19:00	8	3	0	0	798609	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:20:01	8	3	0	0	798862	0	5	3.4860557768924303	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:21:01	8	3	0	0	799115	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:22:01	8	3	0	0	799368	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:23:01	8	3	0	0	799620	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:24:01	8	3	0	0	799872	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:25:02	8	3	0	0	800125	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:26:02	8	3	0	0	800384	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:27:02	8	3	0	0	800635	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:28:02	8	3	0	0	800887	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:29:02	8	3	0	0	801139	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:30:00	8	3	0	0	801380	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:31:00	8	3	0	0	801633	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:32:00	8	3	0	0	801887	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:33:00	8	3	0	0	802138	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:34:00	8	3	0	0	802391	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:35:01	8	3	0	0	802645	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:36:01	8	3	0	0	802899	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:37:01	8	3	0	0	803151	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:38:01	8	3	0	0	803404	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:39:01	8	3	0	0	803655	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:40:02	8	3	0	0	803908	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:41:02	8	3	0	0	804165	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:42:02	8	3	0	0	804417	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:43:02	8	3	0	0	804668	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:44:02	8	3	0	0	804921	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:45:03	8	3	0	0	805172	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:46:00	8	3	0	0	805418	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:47:00	8	3	0	0	805671	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:48:00	8	3	0	0	805923	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:49:00	8	3	0	0	806174	0	5	3.974167908594138	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:50:00	8	3	0	0	806431	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:51:01	8	3	0	0	806684	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:52:01	8	3	0	0	806941	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:53:01	8	3	0	0	807193	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:54:01	8	3	0	0	807445	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:55:01	8	3	0	0	807696	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:56:02	8	3	0	0	807953	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:57:02	8	3	0	0	808206	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:58:02	8	3	0	0	808458	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 06:59:02	8	3	0	0	808710	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:00:02	8	3	0	0	808962	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:01:00	8	3	0	0	809206	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:02:00	8	3	0	0	809467	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:03:00	8	3	0	0	809718	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:04:00	8	3	0	0	809971	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:05:00	8	3	0	0	810223	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:06:01	8	3	0	0	810479	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:07:01	8	3	0	0	810731	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:08:01	8	3	0	0	810984	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:09:01	8	3	0	0	811235	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:10:01	8	3	0	0	811487	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:11:02	8	3	0	0	811742	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:12:02	8	3	0	0	811995	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:13:02	8	3	0	0	812248	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:14:02	8	3	0	0	812501	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:15:02	8	3	0	0	812752	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:16:00	8	3	0	0	812996	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:17:00	8	3	0	0	813249	0	5	5.472636815920398	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:18:00	8	3	0	0	813501	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:19:00	8	3	0	0	813752	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:20:00	8	3	0	0	814005	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:21:01	8	3	0	0	814258	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:22:01	8	3	0	0	814513	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:23:01	8	3	0	0	814765	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:24:01	8	3	0	0	815017	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:25:01	8	3	0	0	815268	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:26:02	8	3	0	0	815525	0	5	1.9900497512437811	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:27:02	8	3	0	0	815778	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:28:02	8	3	0	0	816032	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:29:02	8	3	0	0	816284	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:30:02	8	3	0	0	816536	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:31:00	8	3	0	0	816778	0	5	4.967709885742672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:32:00	8	3	0	0	817032	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:33:00	8	3	0	0	817284	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:34:00	8	3	0	0	817536	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:35:00	8	3	0	0	817788	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:36:01	8	3	0	0	818042	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:37:01	8	3	0	0	818296	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:38:01	8	3	0	0	818561	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:39:01	8	3	0	0	819060	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:40:01	8	3	0	0	819317	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:41:02	8	3	0	0	819606	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:42:02	8	3	0	0	819859	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:43:02	8	3	0	0	820113	0	5	2.487562189054726	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:44:02	8	3	0	0	820366	0	5	1.9900497512437811	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:45:02	8	3	0	0	820617	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:46:00	8	3	0	0	820863	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:47:00	8	3	0	0	821116	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:48:00	8	3	0	0	821376	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:49:00	8	3	0	0	821640	0	5	2.985074626865672	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:50:00	8	3	0	0	822046	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:51:01	8	3	0	0	822301	0	5	4.975124378109452	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:52:01	8	3	0	0	822569	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:53:01	8	3	0	0	822829	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:54:01	8	3	0	0	823082	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:55:01	8	3	0	0	823333	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:56:02	8	3	0	0	823616	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:57:02	8	2	0	0	824342	1	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:58:02	8	3	0	0	824660	0	5	3.482587064676617	State:HEALTH_OK,ReasonCode:[]
2009-03-02 07:59:02	8	3	0	0	825163	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:00:02	8	3	0	0	825570	0	5	3.9800995024875623	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:01:00	8	3	0	0	825873	0	5	5.472636815920398	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:02:00	8	3	0	0	826205	0	5	5.472636815920398	State:HEALTH_OK,ReasonCode:[]
2009-03-02 08:03:00	8	3	0	0	826525	0	5	4.477611940298507	State:HEALTH_OK,ReasonCode:[]
